filename,fecha_de_radicacion,has_unredacted,unredacted_vars,unredacted_values,sbp_application,county,state,country,mailing_county,mailing_state,mail_country,taxable_year_end,total_net_worth,identification_type,income_interest_exempt,income_interest_nonexempt,income_dividends_exempt,income_dividends_nonexempt,income_capital_gains_exempt,income_capital_gains_nonexempt,income_wages_exempt,income_wages_nonexempt,income_other_income_exempt,income_other_income_nonexempt,does_grantee_own_a_home_in_puerto_rico_or_does_he/she_rent_it,primary_property_value,monthly_rent_pay,real_estate_municipality,n_nonprimary_real_estate,does_grantee_have_assets_located_in_puerto_rico,previous_reporting_year,current_reporting_year,asset_type_financial_previous_reporting_year,asset_type_financial_current_reporting_year,asset_type_financial_difference,asset_type_real_estate_previous_reporting_year,asset_type_real_estate_current_reporting_year,asset_type_real_estate_difference,asset_type_privately_held_business_previous_reporting_year,asset_type_privately_held_business_current_reporting_year,asset_type_privately_held_business_difference,asset_type_other_previous_reporting_year,asset_type_other_current_reporting_year,asset_type_other_difference,n_business,business_type_1,business_decree_1,business_type_2,business_decree_2,business_type_3,business_decree_3,business_type_4,business_decree_4,business_type_5,business_decree_5,business_type_6,business_decree_6,business_type_7,business_decree_7,business_type_8,business_decree_8,business_type_9,business_decree_9,n_hh,days_in_pr,expenditure_in_pr,charity_in_pr,total_amount_donated
2019-RepAct22-000897_Redacted.pdf,2019-11-14 09:23:59.058,FALSE,NA,NA,No,San Juan,REDACTED,USA,San Juan,Puerto Rico,USA,31-12-2018,Less than 1 million,Social Security Number,444,0,9403,0,85762,0,0,0,0,41141,Rent,NA,650,San Juan,0,TRUE,2017,2018,0,768593,768593,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,245,15072,Yes,2300
2019-RepAct22-000898_Redacted.pdf,2019-11-11 14:21:29.165,FALSE,NA,NA,No,Rincón,REDACTED,USA,Rincón,Puerto Rico,USA,31-12-2018,Less than 1 million,REDACTED,0,0,0,0,0,0,0,48000,0,0,Rent,NA,1700,Rincón,0,TRUE,2017,2018,0,0,0,0,0,0,0,495883,495883,0,0,0,1,CONSULTING SERVICES,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,335,30000,Yes,1
2019-RepAct22-000899_Redacted - 2.pdf,2019-11-04 10:46:40.888,FALSE,NA,NA,No,Guaynabo,Puerto Rico,USA,Guaynabo,Puerto Rico,USA,31-12-2018,From 1 to 5 million,ssn,1056,0,4645,0,0,0,0,143432,0,0,Own,530000,NA,NA,0,TRUE,2017,2018,136200,11000,-125200,530000,530000,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,330,70000,No,NA
2019-RepAct22-000899_Redacted.pdf,2019-11-04 10:46:40.888,FALSE,NA,NA,No,Guaynabo,REDACTED,USA,Guaynabo,Puerto Rico,USA,31-12-2018,From 1 to 5 million,ssn,1056,0,4645,0,0,0,0,143432,0,0,Own,530000,NA,NA,0,TRUE,2017,2018,136200,11000,-125200,530000,530000,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,330,70000,No,NA
2019-RepAct22-000901_Redacted.pdf,2019-11-11 16:46:06.817,FALSE,NA,NA,No,San Juan,REDACTED,USA,San Juan,Puerto Rico,USA,31-12-2018,From 1 to 5 million,Social Security Number,0,0,44613,0,0,0,0,60100,0,0,Rent,NA,3925,San Juan,0,TRUE,2017,2018,75000,1500000,1425000,0,0,0,0,5e+06,5e+06,0,0,0,1,RECRUITMENT,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,307,5e+05,Yes,NA
2019-RepAct22-000902_Redacted.pdf,"2019-11-12 14:15:24,636",FALSE,NA,NA,No,Humacao,REDACTED,USA,Humacao,Puerto Rico,USA,31-12-2018,From 25 to 50 million,Social Security Number,703343,0,1612318,0,0,0,0,120300,703554,101,Own,3e+06,NA,NA,0,TRUE,2017,2018,0,850,850,3e+06,3e+06,0,5e+06,5e+06,0,0,0,0,1,Services,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,241,1e+06,No,NA
2019-RepAct22-000904_Redacted.pdf,2019-11-06 16:54:50.069,FALSE,NA,NA,No,San Juan,REDACTED,USA,San Juan,Puerto Rico,USA,31-12-2018,Less than 1 million,REDACTED,0,0,993,0,0,0,0,14500,0,0,Rent,NA,1500,San Juan,0,NA,NA,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,CONSULTING,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,197,70000,Yes,500
2019-RepAct22-000905_Redacted.pdf,2019-11-04 16:09:33.636,FALSE,NA,NA,No,Carolina,REDACTED,USA,Carolina,Puerto Rico,USA,31-12-2018,Less than 1 million,ssn,0,0,0,0,0,0,0,0,0,0,Rent,NA,3300,Carolina,0,NA,NA,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,203,4000,Yes,1100
2019-RepAct22-000907_Redacted.pdf,2019-11-15 16:17:44.845,FALSE,NA,NA,No,Dorado,Puerto Rico,USA,Dorado,Puerto Rico,USA,31-12-2018,From 10 to 25 million,Social Security Number,35870,0,44962,0,1043596,0,0,0,0,0,Own,1600000,NA,NA,0,TRUE,2017,2018,44000,21000,-23000,1600000,1600000,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,217,70000,Yes,20300
2019-RepAct22-000908_Redacted.pdf,2019-11-15 13:39:16.686,FALSE,NA,NA,No,Aguadilla,REDACTED,USA,Aguadilla,Puerto Rico,USA,31-12-2018,From 1 to 5 million,REDACTED,573,0,188,0,0,0,13500,0,0,0,Rent,NA,1400,Aguadilla,0,TRUE,2017,2018,0,1102585,1102585,0,0,0,0,0,0,0,12000,12000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,207,31840,Yes,5000
2019-RepAct22-000909_Redacted.pdf,2019-11-04 17:04:27.637,FALSE,NA,NA,No,Carolina,REDACTED,USA,Carolina,Puerto Rico,USA,31-12-2018,Less than 1 million,Social Security Number,0,0,0,0,0,23263,0,0,0,15080,Rent,NA,3300,Carolina,0,NA,NA,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,151,9400,Yes,660
2019-RepAct22-000910_Redacted.pdf,2019-11-04 16:49:45.696,FALSE,NA,NA,No,Guaynabo,REDACTED,USA,Guaynabo,Puerto Rico,USA,31-12-2018,From 1 to 5 million,ssn,1056,0,4645,0,0,0,0,143432,0,0,Own,530000,NA,NA,0,TRUE,2017,2018,136200,11000,-125200,530000,530000,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,340,70000,Yes,280
2019-RepAct22-000911_Redacted.pdf,2019-11-15 18:12:04.416,FALSE,NA,NA,No,San Juan,Puerto Rico,USA,San Juan,Puerto Rico,USA,31-12-2018,From 10 to 25 million,Social Security Number,359,0,5577,0,434463,0,0,116096,0,0,Own,2200000,NA,NA,0,TRUE,2017,2018,11000,11000,0,2200000,2200000,0,0,0,0,2e+05,2e+05,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,304,1e+05,Yes,7500
2019-RepAct22-000912_Redacted.pdf,2019-11-12 14:48:56.578,FALSE,NA,NA,No,Humacao,Puerto Rico,USA,Humacao,Puerto Rico,USA,31-12-2018,Less than 1 million,NA,0,0,0,0,3417,0,0,0,0,51240,Own,4e+05,NA,NA,0,TRUE,2017,2018,0,50000,50000,0,4e+05,4e+05,0,1e+06,1e+06,0,0,0,6,DATA PROCESSING SERVICES,TRUE,DATA PROCESSING SERVICES,TRUE,DATA PROCESSING SERVICES,TRUE,DATA PROCESSING SERVICES,FALSE,DATA PROCESSING SERVICES,TRUE,DATA PROCESSING SERVICES,TRUE,NA,NA,NA,NA,NA,NA,2,186,30000,Yes,5000
2019-RepAct22-000913_Redacted.pdf,2019-11-12 14:52:33.217,FALSE,NA,NA,No,Humacao,REDACTED,USA,Humacao,Puerto Rico,USA,31-12-2018,Less than 1 million,REDACTED,0,0,0,0,3417,0,0,0,0,51240,Own,4e+05,NA,NA,0,TRUE,2017,2018,0,50000,50000,0,4e+05,4e+05,0,1e+06,1e+06,0,0,0,1,DATA PROCESSING SERVICES,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,239,30000,Yes,5000
2019-RepAct22-000914_Redacted.pdf,2019-11-04 19:58:27.626,FALSE,NA,NA,No,Dorado,Puerto Rico,USA,Dorado,Puerto Rico,USA,31-12-2018,More than 100 million,ssn,0,1224400,0,3800487,0,0,0,0,0,4960024,Own,3e+06,NA,NA,0,TRUE,2017,2018,5000,64000,59000,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,294,3500000,Yes,5000
2019-RepAct22-000915_Redacted.pdf,2019-11-04 20:16:42.627,FALSE,NA,NA,No,Dorado,Puerto Rico,USA,Dorado,Puerto Rico,USA,31-12-2018,More than 100 million,ssn,0,1224400,0,3800487,0,0,0,0,0,4600024,Own,3e+06,NA,NA,0,TRUE,2017,2018,5000,64000,59000,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,294,3500000,Yes,7000
2019-RepAct22-000917_Redacted.pdf,2019-12-13 15:41:13.295,FALSE,NA,NA,No,Humacao,Puerto Rico,USA,Humacao,Puerto Rico,USA,31-12-2018,From 5 to 10 million,ssn,0,0,254410,0,0,0,0,98376.84,0,0,Own,1100000,NA,NA,0,TRUE,2017,2018,5000,5000,0,1100000,1100000,0,0,0,0,0,0,0,2,Consulting,TRUE,Consulting,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,320,250000,No,NA
2019-RepAct22-000918_Redacted.pdf,2019-11-14 16:13:40.066,FALSE,NA,NA,No,San Juan,Puerto Rico,USA,San Juan,Puerto Rico,USA,31-12-2018,From 25 to 50 million,REDACTED,211883,0,5120,0,1415606,0,0,49999,0,909349,Own,2e+06,NA,NA,1,TRUE,2017,2018,125000,19749,-105251,2e+06,2e+06,0,395371,2505134,2109763,45000,0,-45000,1,Services,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,173,1e+05,Yes,27082
2019-RepAct22-000919_Redacted.pdf,2019-11-14 17:43:27.149,FALSE,NA,NA,No,Dorado,Puerto Rico,USA,Dorado,Puerto Rico,USA,31-12-2018,From 10 to 25 million,Social Security Number,23409,0,114370,0,63106,0,0,0,0,34637,Own,2340643,NA,NA,1,TRUE,2017,2018,191692,280887,89195,5600000,5818653,218653,11324,15168,3844,0,0,0,4,ADVISORY AND INSURANCE,TRUE,ADVISORY/CONSULTING/INVESTMENT BANKING,TRUE,Real Estate/Property,FALSE,Real Estate/Property,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,272,211000,Yes,17094
2019-RepAct22-000920_Redacted.pdf,2019-11-12 14:39:01.878,FALSE,NA,NA,No,Dorado,REDACTED,USA,Dorado,Puerto Rico,USA,31-12-2018,From 5 to 10 million,REDACTED,895,0,1031,0,0,0,0,35199,0,83996,Own,275000,NA,NA,0,TRUE,2017,2018,30000,30000,0,275000,275000,0,3e+05,3e+05,0,0,0,0,1,CONSULTING SERVICES AND SHARED SERVICES CENTER,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,200,116000,No,NA
2019-RepAct22-000921_Redacted.pdf,2019-11-14 16:34:26.87,FALSE,NA,NA,No,San Juan,Puerto Rico,USA,San Juan,Puerto Rico,USA,31-12-2018,From 25 to 50 million,Social Security Number,211883,0,5120,0,1415606,0,0,49999,0,909158,Own,2e+06,NA,NA,1,TRUE,2017,2018,125000,19749,-105251,2e+06,2e+06,0,395370,2508135,2112765,45000,0,-45000,1,Services,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,229,1e+05,Yes,27083
2019-RepAct22-000922_Redacted.pdf,2019-11-13 09:54:41.665,FALSE,NA,NA,No,Dorado,Puerto Rico,USA,Dorado,Puerto Rico,USA,31-12-2018,From 1 to 5 million,REDACTED,0,0,0,0,0,0,0,19230,2200000,0,Own,2100000,NA,NA,0,TRUE,2017,2018,0,90800,90800,0,2100000,2100000,0,150000,150000,0,180000,180000,1,ONLINE ADVERTISING AND TRAFFIC GENERATION,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,300,185000,Yes,3600
2019-RepAct22-000923_Redacted.pdf,2019-11-14 17:23:08.385,FALSE,NA,NA,No,Dorado,Puerto Rico,USA,Dorado,Puerto Rico,USA,31-12-2018,From 10 to 25 million,Social Security Number,23409,0,9329609,0,63106,0,0,204467,0,2275799,Own,2340643,NA,NA,1,TRUE,2017,2018,191692,280887,89195,5600000,5818653,218653,1e+06,1e+06,0,0,0,0,6,ADVISORY AND INSURANCE,TRUE,Real Estate/Property,FALSE,ADVISORY/CONSULTING/INVESTMENT BANKING,TRUE,HOLDING COMPANY,FALSE,Real Estate/Property,FALSE,Real Estate/Property,FALSE,NA,NA,NA,NA,NA,NA,2,258,211000,Yes,17095
2019-RepAct22-000924_Redacted.pdf,2019-11-15 12:11:43.667,FALSE,NA,NA,No,Dorado,Puerto Rico,USA,Dorado,Puerto Rico,USA,31-12-2018,From 10 to 25 million,REDACTED,398188,0,134252,0,37521351,0,0,0,0,3184,Own,1800000,NA,NA,0,TRUE,2017,2018,20000,1020355,1000355,2200000,1800000,-4e+05,0,0,0,25000,1e+05,75000,1,CONSULTING SERVICES,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,190,85000,Yes,16000
2019-RepAct22-000926_Redacted.pdf,2019-11-15 14:16:52.326,FALSE,NA,NA,No,San Juan,Puerto Rico,USA,San Juan,Puerto Rico,USA,31-12-2018,Less than 1 million,Social Security Number,0,0,4318,0,3,115,0,171934,0,0,Own,235000,NA,NA,0,TRUE,2017,2018,0,15000,15000,0,235000,235000,0,0,0,0,0,0,2,COMPUTER SYSTEMS DESIGN SERVICES,TRUE,COMPUTER SERVICES,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,194,1e+05,Yes,5000
2019-RepAct22-000928_Redacted.pdf,2019-11-11 09:02:15.749,FALSE,NA,NA,No,San Juan,REDACTED,USA,San Juan,Puerto Rico,USA,31-12-2018,From 1 to 5 million,Social Security Number,0,0,25144,0,28140,86858,0,0,0,0,Rent,NA,1500,San Juan,0,NA,NA,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,85,25000,Yes,5000
2019-RepAct22-000929_Redacted.pdf,2019-11-14 14:53:38.213,FALSE,NA,NA,No,San Juan,REDACTED,USA,San Juan,Puerto Rico,USA,31-12-2018,From 1 to 5 million,REDACTED,1546,0,727,0,2949199,0,0,0,0,61,Own,550000,NA,NA,1,TRUE,0,2018,0,1e+05,1e+05,0,1100000,1100000,0,0,0,0,20000,20000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,252,1e+05,Yes,5000
2019-RepAct22-000930_Redacted - 2.pdf,2019-11-14 12:18:12.243,FALSE,NA,NA,No,San Juan,REDACTED,USA,San Juan,Puerto Rico,USA,31-12-2017,From 1 to 5 million,REDACTED,91,0,17175,0,2012777,0,0,0,589,0,Own,2e+06,NA,NA,3,TRUE,2016,2017,0,7e+06,7e+06,0,3e+06,3e+06,0,0,0,0,5e+05,5e+05,1,Real Estate/Property,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,191,5e+05,Yes,5000
2019-RepAct22-000930_Redacted - 3.pdf,2019-11-14 12:18:12.243,FALSE,NA,NA,No,San Juan,REDACTED,USA,San Juan,Puerto Rico,USA,31-12-2017,From 1 to 5 million,REDACTED,91,0,17175,0,2012777,0,0,0,589,0,Own,2e+06,NA,NA,3,TRUE,2016,2017,0,7e+06,7e+06,0,3e+06,3e+06,0,0,0,0,5e+05,5e+05,1,Real Estate/Property,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,191,5e+05,Yes,5000
2019-RepAct22-000930_Redacted.pdf,2019-11-14 12:18:12.243,FALSE,NA,NA,No,San Juan,REDACTED,USA,San Juan,Puerto Rico,USA,31-12-2017,From 1 to 5 million,REDACTED,91,0,17175,0,2012777,0,0,0,589,0,Own,2e+06,NA,NA,3,TRUE,2016,2017,0,7e+06,7e+06,0,3e+06,3e+06,0,0,0,0,5e+05,5e+05,1,Real Estate/Property,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,191,5e+05,Yes,5000
2019-RepAct22-000932_Redacted.pdf,2019-11-15 14:15:05.685,FALSE,NA,NA,No,Dorado,Puerto Rico,USA,Dorado,Puerto Rico,USA,31-12-2018,From 5 to 10 million,REDACTED,398188,0,134252,0,37521351,0,0,0,0,3184,Own,1800000,NA,NA,0,TRUE,2017,2018,20000,50000,30000,2200000,1800000,-4e+05,0,0,0,112000,1e+05,-12000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,190,85000,Yes,16000
2019-RepAct22-000933_Redacted.pdf,2019-11-15 22:51:49.411,FALSE,NA,NA,No,La Jolla,California,USA,La Jolla,California,USA,31-12-2018,From 5 to 10 million,REDACTED,36520,0,7347740,0,8009337,50723,0,50002,0,595,Own,1900000,NA,NA,0,TRUE,2017,2018,7e+05,7e+05,0,1900000,1900000,0,0,0,0,95000,95000,0,1,"MARKETING, SALES, CONSULTING",TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,336,1e+05,Yes,96000
2019-RepAct22-000934_Redacted.pdf,2019-11-12 15:15:01.137,FALSE,NA,NA,No,San Juan,Puerto Rico,USA,San Juan,Puerto Rico,USA,31-12-2018,Less than 1 million,REDACTED,0,0,1548,0,8759,890,0,88206,0,0,Rent,NA,1500,San Juan,0,TRUE,2017,2018,0,30000,30000,0,0,0,0,0,0,36000,36000,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,312,75000,Yes,5000
2019-RepAct22-000936_Redacted.pdf,2019-11-15 11:11:09.285,TRUE,rental_zip_code,907,No,San Juan,Puerto Rico,USA,San Juan,Puerto Rico,USA,31-12-2018,From 1 to 5 million,REDACTED,1234,0,2201000,0,0,0,0,100300,0,8770,Rent,NA,5000,San Juan,1,TRUE,2017,2018,1500000,50000,-1450000,2e+05,2e+05,0,3e+06,5e+06,2e+06,25000,0,-25000,1,SOFTWARE DEVELOPMENT,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,291,50000,Yes,10000
2019-RepAct22-000937_Redacted.pdf,2019-11-25 11:50:12.554,FALSE,NA,NA,No,Guaynabo,REDACTED,USA,Guaynabo,Puerto Rico,USA,31-12-2018,Less than 1 million,REDACTED,0,0,0,0,0,0,40000,35200,0,0,Rent,NA,9100,Guaynabo,0,TRUE,2017,2018,62884,70494,7610,0,0,0,0,41000,41000,51000,0,-51000,1,MARKETING AND CONSULTING,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,214,35000,Yes,5000
2019-RepAct22-000938_Redacted - 2.pdf,2019-11-08 15:48:25.686,FALSE,NA,NA,No,San Juan,Puerto Rico,USA,Guaynabo,Puerto Rico,USA,31-12-2018,From 10 to 25 million,Social Security Number,0,0,0,0,0,0,0,3e+05,0,0,Own,1800000,NA,NA,2,TRUE,2017,2018,0,0,0,1800000,2800000,1e+06,0,0,0,60000,60000,0,1,Financial,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,291,1750000,Yes,5000
2019-RepAct22-000938_Redacted.pdf,2019-11-08 15:48:25.686,FALSE,NA,NA,No,San Juan,Puerto Rico,USA,Guaynabo,Puerto Rico,USA,31-12-2018,From 10 to 25 million,Social Security Number,0,0,0,0,0,0,0,3e+05,0,0,Own,1800000,NA,NA,2,TRUE,2017,2018,0,0,0,1800000,2800000,1e+06,0,0,0,60000,60000,0,1,Financial,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,291,1750000,Yes,5000
2019-RepAct22-000940_Redacted.pdf,2019-11-08 10:06:45.751,FALSE,NA,NA,No,San Juan,REDACTED,USA,San Juan,Puerto Rico,USA,31-12-2018,From 1 to 5 million,Social Security Number,428,0,0,0,2047,0,0,0,0,0,Rent,NA,1700,San Juan,0,TRUE,2017,2018,0,8335,8335,0,0,0,0,2000,2000,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,187,40000,Yes,5000
2019-RepAct22-000941_Redacted.pdf,2019-11-15 15:16:32.23,FALSE,NA,NA,No,Dorado,Puerto Rico,USA,Dorado,Puerto Rico,USA,31-12-2018,From 50 to 75 million,Social Security Number,377,0,616255,0,31209,103985,0,9048,0,1243476,Own,3400000,NA,NA,0,TRUE,2017,2018,435985,281260,-154725,3400000,3400000,0,0,0,0,25000,25000,0,1,INVESTMENTS,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,222,189135,No,NA
2019-RepAct22-000943_Redacted.pdf,2019-11-06 15:43:31.216,FALSE,NA,NA,No,Dorado,REDACTED,USA,Dorado,Puerto Rico,USA,NA,From 5 to 10 million,ssn,59158,0,1344511,0,91832,0,0,75600,0,8327,Own,2e+06,NA,NA,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Insurance,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,245,4e+05,Yes,NA
2019-RepAct22-000947_Redacted.pdf,2019-11-06 16:05:38.661,FALSE,NA,NA,No,Dorado,REDACTED,USA,Dorado,Puerto Rico,USA,NA,From 5 to 10 million,REDACTED,59158,0,1344511,0,91832,0,0,23600,0,8327,Own,2e+06,NA,NA,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Insurance,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,222,4e+05,No,NA
2019-RepAct22-000948_Redacted.pdf,2019-11-11 10:43:20.87,FALSE,NA,NA,No,Dorado,Puerto Rico,USA,Dorado,Puerto Rico,USA,31-12-2018,From 75 to 100 million,REDACTED,407,0,215031,0,2380,18970,0,28000,0,4755,Own,1900000,NA,NA,0,TRUE,2017,2018,0,0,0,0,1900000,1900000,0,0,0,0,0,0,1,CONSULTING SERVICES,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,208,1e+05,Yes,5225
2019-RepAct22-000949_Redacted.pdf,2019-11-08 15:19:14.902,FALSE,NA,NA,No,Rio Grande,REDACTED,USA,Rio Grande,Puerto Rico,USA,31-12-2018,From 5 to 10 million,Social Security Number,230,0,48440,0,2437,0,0,141667,0,6140798,Own,2200000,NA,NA,0,TRUE,2017,2018,0,5e+05,5e+05,0,1100000,1100000,0,4917070,4917070,0,60000,60000,1,Consulting,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,211,2e+05,Yes,5000
2019-RepAct22-000950_Redacted.pdf,2019-11-15 10:45:49.51,FALSE,NA,NA,No,San Juan,Puerto Rico,USA,San Juan,Puerto Rico,USA,31-12-2018,More than 100 million,Social Security Number,816366,0,568405,0,11726117,4780625,0,0,0,362042,Own,1750000,NA,NA,0,TRUE,2017,2018,25000,220000,195000,1800000,1750000,-50000,0,0,0,80000,1e+05,20000,1,CONSULTING,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,234,1e+05,Yes,25000
2019-RepAct22-000951_Redacted.pdf,2019-11-14 11:41:08.848,FALSE,NA,NA,No,Dorado,Puerto Rico,USA,Dorado,Puerto Rico,USA,31-12-2018,From 75 to 100 million,Social Security Number,34298,0,5071,0,3477,0,0,374999,0,22738,Own,5500000,NA,NA,0,TRUE,2017,2018,345443,1e+05,-245443,5500000,5500000,0,127126,55710,-71416,0,0,0,1,CENTRALIZED MANAGEMENT SERVICES,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,186,350000,No,NA
2019-RepAct22-000952_Redacted.pdf,2019-11-11 10:46:23.565,FALSE,NA,NA,No,Dorado,Puerto Rico,USA,Dorado,Puerto Rico,USA,31-12-2018,From 75 to 100 million,REDACTED,407,0,215031,0,2380,18970,0,24000,0,0,Own,1900000,NA,NA,0,TRUE,2017,2018,0,0,0,0,1900000,1900000,0,0,0,0,0,0,2,Real Estate/Property,TRUE,CONSULTING SERVICES,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,220,1e+05,Yes,5225
2019-RepAct22-000953_Redacted.pdf,"2019-11-15 10:02:46,199",FALSE,NA,NA,No,San Juan,Puerto Rico,USA,San Juan,Puerto Rico,USA,31-12-2018,More than 100 million,Social Security Number,816366,0,568405,0,11726117,478625,0,0,0,362042,Own,1750000,NA,NA,0,TRUE,2017,2018,25000,220000,195000,1800000,1750000,-50000,0,0,0,50000,1e+05,50000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,245,1e+05,Yes,25000
2019-RepAct22-000954_Redacted - 2.pdf,2019-11-08 15:33:39.468,FALSE,NA,NA,No,San Juan,REDACTED,USA,San Juan,Puerto Rico,USA,31-12-2018,Less than 1 million,Social Security Number,0,208,0,0,0,0,0,0,0,0,Own,8e+05,NA,NA,0,TRUE,2017,2018,0,0,0,0,8e+05,8e+05,0,0,0,0,0,0,1,CALL CENTER OF REAL ESTATE CONSULTING,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,39,150000,No,NA
